user_id,user_id,user_id,user_id,skill_level
36536,36536,36536,36536,düşük
36537,36537,36537,36537,orta
36538,36538,36538,36538,yüksek
36539,36539,36539,36539,düşük
36540,36540,36540,36540,yüksek
36541,36541,36541,36541,yüksek
36542,36542,36542,36542,düşük
36543,36543,36543,36543,yüksek
36544,36544,36544,36544,orta
36545,36545,36545,36545,yüksek
36546,36546,36546,36546,orta
36547,36547,36547,36547,düşük
36548,36548,36548,36548,düşük
36549,36549,36549,36549,düşük
36550,36550,36550,36550,yüksek
36551,36551,36551,36551,orta
36552,36552,36552,36552,orta
36553,36553,36553,36553,orta
36554,36554,36554,36554,yüksek
36555,36555,36555,36555,düşük
36556,36556,36556,36556,yüksek
36557,36557,36557,36557,düşük
36558,36558,36558,36558,düşük
36559,36559,36559,36559,yüksek
36560,36560,36560,36560,düşük
36561,36561,36561,36561,yüksek
36562,36562,36562,36562,yüksek
36563,36563,36563,36563,yüksek
36564,36564,36564,36564,düşük
36565,36565,36565,36565,orta
36566,36566,36566,36566,orta
36567,36567,36567,36567,düşük
36568,36568,36568,36568,yüksek
36569,36569,36569,36569,yüksek
36570,36570,36570,36570,düşük
36571,36571,36571,36571,düşük
36572,36572,36572,36572,yüksek
36573,36573,36573,36573,orta
36574,36574,36574,36574,orta
36575,36575,36575,36575,yüksek
36576,36576,36576,36576,düşük
36577,36577,36577,36577,düşük
36578,36578,36578,36578,yüksek
36579,36579,36579,36579,düşük
36580,36580,36580,36580,yüksek
36581,36581,36581,36581,düşük
36582,36582,36582,36582,orta
36583,36583,36583,36583,düşük
36584,36584,36584,36584,orta
36585,36585,36585,36585,yüksek
36586,36586,36586,36586,orta
36587,36587,36587,36587,yüksek
36588,36588,36588,36588,düşük
36589,36589,36589,36589,orta
36590,36590,36590,36590,orta
36591,36591,36591,36591,düşük
36592,36592,36592,36592,düşük
36593,36593,36593,36593,düşük
36594,36594,36594,36594,yüksek
36595,36595,36595,36595,orta
36596,36596,36596,36596,düşük
36597,36597,36597,36597,orta
36598,36598,36598,36598,yüksek
36599,36599,36599,36599,orta
36600,36600,36600,36600,orta
36601,36601,36601,36601,orta
36602,36602,36602,36602,yüksek
36603,36603,36603,36603,düşük
36604,36604,36604,36604,yüksek
36605,36605,36605,36605,yüksek
36606,36606,36606,36606,orta
36607,36607,36607,36607,orta
36608,36608,36608,36608,düşük
36609,36609,36609,36609,orta
36610,36610,36610,36610,orta
36611,36611,36611,36611,düşük
36612,36612,36612,36612,orta
36613,36613,36613,36613,orta
36614,36614,36614,36614,orta
36615,36615,36615,36615,düşük
36616,36616,36616,36616,yüksek
36617,36617,36617,36617,orta
36618,36618,36618,36618,orta
36619,36619,36619,36619,yüksek
36620,36620,36620,36620,düşük
36621,36621,36621,36621,düşük
36622,36622,36622,36622,düşük
36623,36623,36623,36623,orta
36624,36624,36624,36624,yüksek
36625,36625,36625,36625,yüksek
36626,36626,36626,36626,orta
36627,36627,36627,36627,orta
36628,36628,36628,36628,düşük
36629,36629,36629,36629,orta
36630,36630,36630,36630,düşük
36631,36631,36631,36631,orta
36632,36632,36632,36632,düşük
36633,36633,36633,36633,düşük
36634,36634,36634,36634,yüksek
36635,36635,36635,36635,orta
36636,36636,36636,36636,düşük
36637,36637,36637,36637,orta
36638,36638,36638,36638,orta
36639,36639,36639,36639,düşük
36640,36640,36640,36640,yüksek
36641,36641,36641,36641,yüksek
36642,36642,36642,36642,düşük
36643,36643,36643,36643,düşük
36644,36644,36644,36644,düşük
36645,36645,36645,36645,yüksek
36646,36646,36646,36646,orta
36647,36647,36647,36647,düşük
36648,36648,36648,36648,orta
36649,36649,36649,36649,yüksek
36650,36650,36650,36650,düşük
36651,36651,36651,36651,orta
36652,36652,36652,36652,orta
36653,36653,36653,36653,yüksek
36654,36654,36654,36654,orta
36655,36655,36655,36655,orta
36656,36656,36656,36656,düşük
36657,36657,36657,36657,orta
36658,36658,36658,36658,düşük
36659,36659,36659,36659,yüksek
36660,36660,36660,36660,yüksek
36661,36661,36661,36661,orta
36662,36662,36662,36662,yüksek
36663,36663,36663,36663,orta
36664,36664,36664,36664,yüksek
36665,36665,36665,36665,yüksek
36666,36666,36666,36666,orta
36667,36667,36667,36667,düşük
36668,36668,36668,36668,yüksek
36669,36669,36669,36669,düşük
36670,36670,36670,36670,düşük
36671,36671,36671,36671,yüksek
36672,36672,36672,36672,düşük
36673,36673,36673,36673,düşük
36674,36674,36674,36674,yüksek
36675,36675,36675,36675,yüksek
36676,36676,36676,36676,orta
36677,36677,36677,36677,yüksek
36678,36678,36678,36678,orta
36679,36679,36679,36679,orta
36680,36680,36680,36680,düşük
36681,36681,36681,36681,düşük
36682,36682,36682,36682,düşük
36683,36683,36683,36683,yüksek
36684,36684,36684,36684,orta
36685,36685,36685,36685,orta
36686,36686,36686,36686,düşük
36687,36687,36687,36687,yüksek
36688,36688,36688,36688,yüksek
36689,36689,36689,36689,orta
36690,36690,36690,36690,düşük
36691,36691,36691,36691,orta
36692,36692,36692,36692,orta
36693,36693,36693,36693,yüksek
36694,36694,36694,36694,düşük
36695,36695,36695,36695,yüksek
36696,36696,36696,36696,orta
36697,36697,36697,36697,düşük
36698,36698,36698,36698,düşük
36699,36699,36699,36699,yüksek
36700,36700,36700,36700,orta
36701,36701,36701,36701,düşük
36702,36702,36702,36702,yüksek
36703,36703,36703,36703,düşük
36704,36704,36704,36704,orta
36705,36705,36705,36705,düşük
36706,36706,36706,36706,orta
36707,36707,36707,36707,yüksek
36708,36708,36708,36708,düşük
36709,36709,36709,36709,yüksek
36710,36710,36710,36710,yüksek
36711,36711,36711,36711,orta
36712,36712,36712,36712,yüksek
36713,36713,36713,36713,yüksek
36714,36714,36714,36714,düşük
36715,36715,36715,36715,düşük
36716,36716,36716,36716,orta
36717,36717,36717,36717,orta
36718,36718,36718,36718,düşük
36719,36719,36719,36719,düşük
36720,36720,36720,36720,yüksek
36721,36721,36721,36721,düşük
36722,36722,36722,36722,orta
36723,36723,36723,36723,düşük
36724,36724,36724,36724,düşük
36725,36725,36725,36725,orta
36726,36726,36726,36726,orta
36727,36727,36727,36727,yüksek
36728,36728,36728,36728,düşük
36729,36729,36729,36729,yüksek
36730,36730,36730,36730,yüksek
36731,36731,36731,36731,orta
36732,36732,36732,36732,düşük
36733,36733,36733,36733,yüksek
36734,36734,36734,36734,düşük
36735,36735,36735,36735,orta
36736,36736,36736,36736,orta
36737,36737,36737,36737,orta
36738,36738,36738,36738,yüksek
36739,36739,36739,36739,yüksek
36740,36740,36740,36740,düşük
36741,36741,36741,36741,düşük
36742,36742,36742,36742,orta
36743,36743,36743,36743,yüksek
36744,36744,36744,36744,yüksek
36745,36745,36745,36745,yüksek
36746,36746,36746,36746,yüksek
36747,36747,36747,36747,yüksek
36748,36748,36748,36748,orta
36749,36749,36749,36749,yüksek
36750,36750,36750,36750,orta
36751,36751,36751,36751,yüksek
36752,36752,36752,36752,orta
36753,36753,36753,36753,orta
36754,36754,36754,36754,orta
36755,36755,36755,36755,düşük
36756,36756,36756,36756,düşük
36757,36757,36757,36757,orta
36758,36758,36758,36758,orta
36759,36759,36759,36759,düşük
36760,36760,36760,36760,yüksek
36761,36761,36761,36761,orta
36762,36762,36762,36762,orta
36763,36763,36763,36763,orta
36764,36764,36764,36764,yüksek
36765,36765,36765,36765,yüksek
36766,36766,36766,36766,yüksek
36767,36767,36767,36767,yüksek
36768,36768,36768,36768,düşük
36769,36769,36769,36769,orta
36770,36770,36770,36770,düşük
36771,36771,36771,36771,düşük
36772,36772,36772,36772,düşük
36773,36773,36773,36773,orta
36774,36774,36774,36774,düşük
36775,36775,36775,36775,yüksek
36776,36776,36776,36776,yüksek
36777,36777,36777,36777,düşük
36778,36778,36778,36778,orta
36779,36779,36779,36779,düşük
36780,36780,36780,36780,yüksek
36781,36781,36781,36781,düşük
36782,36782,36782,36782,yüksek
36783,36783,36783,36783,orta
36784,36784,36784,36784,düşük
36785,36785,36785,36785,orta
36786,36786,36786,36786,düşük
36787,36787,36787,36787,orta
36788,36788,36788,36788,orta
36789,36789,36789,36789,düşük
36790,36790,36790,36790,orta
36791,36791,36791,36791,düşük
36792,36792,36792,36792,orta
36793,36793,36793,36793,yüksek
36794,36794,36794,36794,düşük
36795,36795,36795,36795,orta
36796,36796,36796,36796,düşük
36797,36797,36797,36797,düşük
36798,36798,36798,36798,düşük
36799,36799,36799,36799,düşük
36800,36800,36800,36800,düşük
36801,36801,36801,36801,düşük
36802,36802,36802,36802,düşük
36803,36803,36803,36803,orta
36804,36804,36804,36804,orta
36805,36805,36805,36805,yüksek
36806,36806,36806,36806,düşük
36807,36807,36807,36807,yüksek
36808,36808,36808,36808,orta
36809,36809,36809,36809,yüksek
36810,36810,36810,36810,düşük
36811,36811,36811,36811,yüksek
36812,36812,36812,36812,orta
36813,36813,36813,36813,yüksek
36814,36814,36814,36814,yüksek
36815,36815,36815,36815,yüksek
36816,36816,36816,36816,orta
36817,36817,36817,36817,düşük
36818,36818,36818,36818,düşük
36819,36819,36819,36819,orta
36820,36820,36820,36820,orta
36821,36821,36821,36821,düşük
36822,36822,36822,36822,orta
36823,36823,36823,36823,düşük
36824,36824,36824,36824,yüksek
36825,36825,36825,36825,orta
36826,36826,36826,36826,orta
36827,36827,36827,36827,düşük
36828,36828,36828,36828,yüksek
36829,36829,36829,36829,orta
36830,36830,36830,36830,düşük
36831,36831,36831,36831,yüksek
36832,36832,36832,36832,düşük
36833,36833,36833,36833,düşük
36834,36834,36834,36834,düşük
36835,36835,36835,36835,yüksek
36836,36836,36836,36836,orta
36837,36837,36837,36837,düşük
36838,36838,36838,36838,orta
36839,36839,36839,36839,düşük
36840,36840,36840,36840,orta
36841,36841,36841,36841,orta
36842,36842,36842,36842,yüksek
36843,36843,36843,36843,orta
36844,36844,36844,36844,orta
36845,36845,36845,36845,orta
36846,36846,36846,36846,düşük
36847,36847,36847,36847,orta
36848,36848,36848,36848,orta
36849,36849,36849,36849,yüksek
36850,36850,36850,36850,düşük
36851,36851,36851,36851,orta
36852,36852,36852,36852,yüksek
36853,36853,36853,36853,orta
36854,36854,36854,36854,düşük
36855,36855,36855,36855,orta
36856,36856,36856,36856,yüksek
36857,36857,36857,36857,düşük
36858,36858,36858,36858,orta
36859,36859,36859,36859,orta
36860,36860,36860,36860,düşük
36861,36861,36861,36861,orta
36862,36862,36862,36862,orta
36863,36863,36863,36863,orta
36864,36864,36864,36864,düşük
36865,36865,36865,36865,düşük
36866,36866,36866,36866,düşük
36867,36867,36867,36867,düşük
36868,36868,36868,36868,orta
36869,36869,36869,36869,orta
36870,36870,36870,36870,orta
36871,36871,36871,36871,orta
36872,36872,36872,36872,yüksek
36873,36873,36873,36873,orta
36874,36874,36874,36874,orta
36875,36875,36875,36875,orta
36876,36876,36876,36876,düşük
36877,36877,36877,36877,orta
36878,36878,36878,36878,düşük
36879,36879,36879,36879,düşük
36880,36880,36880,36880,düşük
36881,36881,36881,36881,yüksek
36882,36882,36882,36882,düşük
36883,36883,36883,36883,yüksek
36884,36884,36884,36884,orta
36885,36885,36885,36885,orta
36886,36886,36886,36886,orta
36887,36887,36887,36887,orta
36888,36888,36888,36888,yüksek
36889,36889,36889,36889,yüksek
36890,36890,36890,36890,orta
36891,36891,36891,36891,düşük
36892,36892,36892,36892,yüksek
36893,36893,36893,36893,düşük
36894,36894,36894,36894,yüksek
36895,36895,36895,36895,düşük
36896,36896,36896,36896,orta
36897,36897,36897,36897,orta
36898,36898,36898,36898,orta
36899,36899,36899,36899,orta
36900,36900,36900,36900,yüksek
36901,36901,36901,36901,yüksek
36902,36902,36902,36902,yüksek
36903,36903,36903,36903,düşük
36904,36904,36904,36904,düşük
36905,36905,36905,36905,orta
36906,36906,36906,36906,düşük
36907,36907,36907,36907,yüksek
36908,36908,36908,36908,düşük
36909,36909,36909,36909,orta
36910,36910,36910,36910,orta
36911,36911,36911,36911,orta
36912,36912,36912,36912,orta
36913,36913,36913,36913,yüksek
36914,36914,36914,36914,orta
36915,36915,36915,36915,düşük
36916,36916,36916,36916,yüksek
36917,36917,36917,36917,yüksek
36918,36918,36918,36918,düşük
36919,36919,36919,36919,orta
36920,36920,36920,36920,orta
36921,36921,36921,36921,orta
36922,36922,36922,36922,yüksek
36923,36923,36923,36923,orta
36924,36924,36924,36924,yüksek
36925,36925,36925,36925,orta
36926,36926,36926,36926,orta
36927,36927,36927,36927,orta
36928,36928,36928,36928,orta
36929,36929,36929,36929,düşük
36930,36930,36930,36930,orta
36931,36931,36931,36931,yüksek
36932,36932,36932,36932,orta
36933,36933,36933,36933,orta
36934,36934,36934,36934,yüksek
36935,36935,36935,36935,düşük
36936,36936,36936,36936,orta
36937,36937,36937,36937,düşük
36938,36938,36938,36938,düşük
36939,36939,36939,36939,yüksek
36940,36940,36940,36940,orta
36941,36941,36941,36941,yüksek
36942,36942,36942,36942,yüksek
36943,36943,36943,36943,orta
36944,36944,36944,36944,orta
36945,36945,36945,36945,orta
36946,36946,36946,36946,orta
36947,36947,36947,36947,düşük
36948,36948,36948,36948,orta
36949,36949,36949,36949,yüksek
36950,36950,36950,36950,yüksek
36951,36951,36951,36951,orta
36952,36952,36952,36952,yüksek
36953,36953,36953,36953,düşük
36954,36954,36954,36954,yüksek
36955,36955,36955,36955,orta
36956,36956,36956,36956,orta
36957,36957,36957,36957,düşük
36958,36958,36958,36958,düşük
36959,36959,36959,36959,orta
36960,36960,36960,36960,düşük
36961,36961,36961,36961,düşük
36962,36962,36962,36962,orta
36963,36963,36963,36963,yüksek
36964,36964,36964,36964,düşük
36965,36965,36965,36965,orta
36966,36966,36966,36966,yüksek
36967,36967,36967,36967,düşük
36968,36968,36968,36968,yüksek
36969,36969,36969,36969,yüksek
36970,36970,36970,36970,orta
36971,36971,36971,36971,orta
36972,36972,36972,36972,orta
36973,36973,36973,36973,düşük
36974,36974,36974,36974,düşük
36975,36975,36975,36975,orta
36976,36976,36976,36976,orta
36977,36977,36977,36977,düşük
36978,36978,36978,36978,yüksek
36979,36979,36979,36979,düşük
36980,36980,36980,36980,düşük
36981,36981,36981,36981,yüksek
36982,36982,36982,36982,orta
36983,36983,36983,36983,orta
36984,36984,36984,36984,düşük
36985,36985,36985,36985,yüksek
36986,36986,36986,36986,yüksek
36987,36987,36987,36987,orta
36988,36988,36988,36988,yüksek
36989,36989,36989,36989,orta
36990,36990,36990,36990,düşük
36991,36991,36991,36991,yüksek
36992,36992,36992,36992,orta
36993,36993,36993,36993,düşük
36994,36994,36994,36994,yüksek
36995,36995,36995,36995,yüksek
36996,36996,36996,36996,orta
36997,36997,36997,36997,yüksek
36998,36998,36998,36998,orta
36999,36999,36999,36999,orta
37000,37000,37000,37000,yüksek
37001,37001,37001,37001,düşük
37002,37002,37002,37002,düşük
37003,37003,37003,37003,orta
37004,37004,37004,37004,yüksek
37005,37005,37005,37005,orta
37006,37006,37006,37006,düşük
37007,37007,37007,37007,düşük
37008,37008,37008,37008,orta
37009,37009,37009,37009,düşük
37010,37010,37010,37010,orta
37011,37011,37011,37011,orta
37012,37012,37012,37012,düşük
37013,37013,37013,37013,orta
37014,37014,37014,37014,orta
37015,37015,37015,37015,düşük
37016,37016,37016,37016,düşük
37017,37017,37017,37017,yüksek
37018,37018,37018,37018,orta
37019,37019,37019,37019,orta
37020,37020,37020,37020,yüksek
37021,37021,37021,37021,yüksek
37022,37022,37022,37022,düşük
37023,37023,37023,37023,orta
37024,37024,37024,37024,orta
37025,37025,37025,37025,orta
37026,37026,37026,37026,düşük
37027,37027,37027,37027,yüksek
37028,37028,37028,37028,düşük
37029,37029,37029,37029,orta
37030,37030,37030,37030,yüksek
37031,37031,37031,37031,düşük
37032,37032,37032,37032,yüksek
37033,37033,37033,37033,yüksek
37034,37034,37034,37034,yüksek
37035,37035,37035,37035,orta
37036,37036,37036,37036,düşük
37037,37037,37037,37037,düşük
37038,37038,37038,37038,düşük
37039,37039,37039,37039,düşük
37040,37040,37040,37040,orta
37041,37041,37041,37041,orta
37042,37042,37042,37042,orta
37043,37043,37043,37043,orta
37044,37044,37044,37044,yüksek
37045,37045,37045,37045,orta
37046,37046,37046,37046,yüksek
37047,37047,37047,37047,yüksek
37048,37048,37048,37048,orta
37049,37049,37049,37049,yüksek
37050,37050,37050,37050,düşük
37051,37051,37051,37051,yüksek
37052,37052,37052,37052,düşük
37053,37053,37053,37053,orta
37054,37054,37054,37054,düşük
37055,37055,37055,37055,orta
37056,37056,37056,37056,düşük
37057,37057,37057,37057,orta
37058,37058,37058,37058,düşük
37059,37059,37059,37059,yüksek
37060,37060,37060,37060,orta
37061,37061,37061,37061,düşük
37062,37062,37062,37062,düşük
37063,37063,37063,37063,orta
37064,37064,37064,37064,düşük
37065,37065,37065,37065,orta
37066,37066,37066,37066,orta
37067,37067,37067,37067,yüksek
37068,37068,37068,37068,yüksek
37069,37069,37069,37069,yüksek
37070,37070,37070,37070,yüksek
37071,37071,37071,37071,düşük
37072,37072,37072,37072,düşük
37073,37073,37073,37073,düşük
37074,37074,37074,37074,düşük
37075,37075,37075,37075,orta
37076,37076,37076,37076,orta
37077,37077,37077,37077,yüksek
37078,37078,37078,37078,düşük
37079,37079,37079,37079,yüksek
37080,37080,37080,37080,orta
37081,37081,37081,37081,orta
37082,37082,37082,37082,orta
37083,37083,37083,37083,orta
37084,37084,37084,37084,orta
37085,37085,37085,37085,orta
37086,37086,37086,37086,düşük
37087,37087,37087,37087,yüksek
37088,37088,37088,37088,düşük
37089,37089,37089,37089,yüksek
37090,37090,37090,37090,düşük
37091,37091,37091,37091,düşük
37092,37092,37092,37092,yüksek
37093,37093,37093,37093,düşük
37094,37094,37094,37094,orta
37095,37095,37095,37095,düşük
37096,37096,37096,37096,orta
37097,37097,37097,37097,düşük
37098,37098,37098,37098,orta
37099,37099,37099,37099,yüksek
37100,37100,37100,37100,yüksek
37101,37101,37101,37101,düşük
37102,37102,37102,37102,yüksek
37103,37103,37103,37103,düşük
37104,37104,37104,37104,düşük
37105,37105,37105,37105,düşük
37106,37106,37106,37106,yüksek
37107,37107,37107,37107,düşük
37108,37108,37108,37108,orta
37109,37109,37109,37109,orta
37110,37110,37110,37110,yüksek
37111,37111,37111,37111,düşük
37112,37112,37112,37112,yüksek
37113,37113,37113,37113,orta
37114,37114,37114,37114,yüksek
37115,37115,37115,37115,düşük
37116,37116,37116,37116,düşük
37117,37117,37117,37117,orta
37118,37118,37118,37118,orta
37119,37119,37119,37119,düşük
37120,37120,37120,37120,orta
37121,37121,37121,37121,yüksek
37122,37122,37122,37122,düşük
37123,37123,37123,37123,düşük
37124,37124,37124,37124,orta
37125,37125,37125,37125,yüksek
37126,37126,37126,37126,düşük
37127,37127,37127,37127,orta
37128,37128,37128,37128,yüksek
37129,37129,37129,37129,düşük
37130,37130,37130,37130,yüksek
37131,37131,37131,37131,orta
37132,37132,37132,37132,yüksek
37133,37133,37133,37133,orta
37134,37134,37134,37134,orta
37135,37135,37135,37135,düşük
37136,37136,37136,37136,yüksek
37137,37137,37137,37137,orta
37138,37138,37138,37138,yüksek
37139,37139,37139,37139,düşük
37140,37140,37140,37140,düşük
37141,37141,37141,37141,orta
37142,37142,37142,37142,yüksek
37143,37143,37143,37143,yüksek
37144,37144,37144,37144,düşük
37145,37145,37145,37145,düşük
37146,37146,37146,37146,düşük
37147,37147,37147,37147,düşük
37148,37148,37148,37148,yüksek
37149,37149,37149,37149,düşük
37150,37150,37150,37150,yüksek
37151,37151,37151,37151,düşük
37152,37152,37152,37152,orta
37153,37153,37153,37153,yüksek
37154,37154,37154,37154,orta
37155,37155,37155,37155,yüksek
37156,37156,37156,37156,orta
37157,37157,37157,37157,yüksek
37158,37158,37158,37158,orta
37159,37159,37159,37159,yüksek
37160,37160,37160,37160,düşük
37161,37161,37161,37161,düşük
37162,37162,37162,37162,düşük
37163,37163,37163,37163,yüksek
37164,37164,37164,37164,yüksek
37165,37165,37165,37165,yüksek
37166,37166,37166,37166,düşük
37167,37167,37167,37167,düşük
37168,37168,37168,37168,düşük
37169,37169,37169,37169,düşük
37170,37170,37170,37170,yüksek
37171,37171,37171,37171,orta
37172,37172,37172,37172,orta
37173,37173,37173,37173,orta
37174,37174,37174,37174,orta
37175,37175,37175,37175,düşük
37176,37176,37176,37176,orta
37177,37177,37177,37177,yüksek
37178,37178,37178,37178,düşük
37179,37179,37179,37179,düşük
37180,37180,37180,37180,orta
37181,37181,37181,37181,düşük
37182,37182,37182,37182,yüksek
37183,37183,37183,37183,orta
37184,37184,37184,37184,yüksek
37185,37185,37185,37185,orta
37186,37186,37186,37186,orta
37187,37187,37187,37187,düşük
37188,37188,37188,37188,düşük
37189,37189,37189,37189,düşük
37190,37190,37190,37190,düşük
37191,37191,37191,37191,orta
37192,37192,37192,37192,yüksek
37193,37193,37193,37193,düşük
37194,37194,37194,37194,düşük
37195,37195,37195,37195,düşük
37196,37196,37196,37196,orta
37197,37197,37197,37197,düşük
37198,37198,37198,37198,düşük
37199,37199,37199,37199,orta
37200,37200,37200,37200,orta
37201,37201,37201,37201,düşük
37202,37202,37202,37202,orta
37203,37203,37203,37203,orta
37204,37204,37204,37204,düşük
37205,37205,37205,37205,orta
37206,37206,37206,37206,düşük
37207,37207,37207,37207,yüksek
37208,37208,37208,37208,yüksek
37209,37209,37209,37209,yüksek
37210,37210,37210,37210,orta
37211,37211,37211,37211,düşük
37212,37212,37212,37212,yüksek
37213,37213,37213,37213,düşük
37214,37214,37214,37214,orta
37215,37215,37215,37215,orta
37216,37216,37216,37216,yüksek
37217,37217,37217,37217,yüksek
37218,37218,37218,37218,düşük
37219,37219,37219,37219,orta
37220,37220,37220,37220,orta
37221,37221,37221,37221,yüksek
37222,37222,37222,37222,yüksek
37223,37223,37223,37223,orta
37224,37224,37224,37224,orta
37225,37225,37225,37225,orta
37226,37226,37226,37226,yüksek
37227,37227,37227,37227,orta
37228,37228,37228,37228,yüksek
37229,37229,37229,37229,orta
37230,37230,37230,37230,yüksek
37231,37231,37231,37231,orta
37232,37232,37232,37232,orta
37233,37233,37233,37233,orta
37234,37234,37234,37234,orta
37235,37235,37235,37235,yüksek
37236,37236,37236,37236,düşük
37237,37237,37237,37237,yüksek
37238,37238,37238,37238,orta
37239,37239,37239,37239,orta
37240,37240,37240,37240,düşük
37241,37241,37241,37241,yüksek
37242,37242,37242,37242,düşük
37243,37243,37243,37243,düşük
37244,37244,37244,37244,orta
37245,37245,37245,37245,düşük
37246,37246,37246,37246,orta
37247,37247,37247,37247,orta
37248,37248,37248,37248,orta
37249,37249,37249,37249,düşük
37250,37250,37250,37250,orta
37251,37251,37251,37251,düşük
37252,37252,37252,37252,orta
37253,37253,37253,37253,orta
37254,37254,37254,37254,yüksek
37255,37255,37255,37255,düşük
37256,37256,37256,37256,yüksek
37257,37257,37257,37257,düşük
37258,37258,37258,37258,orta
37259,37259,37259,37259,düşük
37260,37260,37260,37260,orta
37261,37261,37261,37261,yüksek
37262,37262,37262,37262,yüksek
37263,37263,37263,37263,orta
37264,37264,37264,37264,orta
37265,37265,37265,37265,yüksek
37266,37266,37266,37266,yüksek
37267,37267,37267,37267,orta
37268,37268,37268,37268,düşük
37269,37269,37269,37269,orta
37270,37270,37270,37270,yüksek
37271,37271,37271,37271,orta
37272,37272,37272,37272,yüksek
37273,37273,37273,37273,orta
37274,37274,37274,37274,yüksek
37275,37275,37275,37275,düşük
37276,37276,37276,37276,orta
37277,37277,37277,37277,orta
37278,37278,37278,37278,orta
37279,37279,37279,37279,orta
37280,37280,37280,37280,orta
37281,37281,37281,37281,düşük
37282,37282,37282,37282,düşük
37283,37283,37283,37283,orta
37284,37284,37284,37284,orta
37285,37285,37285,37285,orta
37286,37286,37286,37286,yüksek
37287,37287,37287,37287,orta
37288,37288,37288,37288,orta
37289,37289,37289,37289,düşük
37290,37290,37290,37290,orta
37291,37291,37291,37291,düşük
37292,37292,37292,37292,düşük
37293,37293,37293,37293,yüksek
37294,37294,37294,37294,orta
37295,37295,37295,37295,orta
37296,37296,37296,37296,orta
37297,37297,37297,37297,orta
37298,37298,37298,37298,düşük
37299,37299,37299,37299,düşük
37300,37300,37300,37300,orta
37301,37301,37301,37301,düşük
37302,37302,37302,37302,düşük
37303,37303,37303,37303,orta
37304,37304,37304,37304,düşük
37305,37305,37305,37305,yüksek
37306,37306,37306,37306,düşük
37307,37307,37307,37307,düşük
37308,37308,37308,37308,orta
37309,37309,37309,37309,orta
37310,37310,37310,37310,düşük
37311,37311,37311,37311,orta
37312,37312,37312,37312,yüksek
37313,37313,37313,37313,düşük
37314,37314,37314,37314,yüksek
37315,37315,37315,37315,düşük
37316,37316,37316,37316,düşük
37317,37317,37317,37317,düşük
37318,37318,37318,37318,düşük
37319,37319,37319,37319,düşük
37320,37320,37320,37320,yüksek
37321,37321,37321,37321,yüksek
37322,37322,37322,37322,düşük
37323,37323,37323,37323,orta
37324,37324,37324,37324,orta
37325,37325,37325,37325,orta
37326,37326,37326,37326,düşük
37327,37327,37327,37327,orta
37328,37328,37328,37328,düşük
37329,37329,37329,37329,orta
37330,37330,37330,37330,düşük
37331,37331,37331,37331,orta
37332,37332,37332,37332,yüksek
37333,37333,37333,37333,orta
37334,37334,37334,37334,orta
37335,37335,37335,37335,yüksek
37336,37336,37336,37336,orta
37337,37337,37337,37337,düşük
37338,37338,37338,37338,orta
37339,37339,37339,37339,yüksek
37340,37340,37340,37340,düşük
37341,37341,37341,37341,orta
37342,37342,37342,37342,orta
37343,37343,37343,37343,düşük
37344,37344,37344,37344,orta
37345,37345,37345,37345,orta
37346,37346,37346,37346,düşük
37347,37347,37347,37347,düşük
37348,37348,37348,37348,orta
37349,37349,37349,37349,düşük
37350,37350,37350,37350,yüksek
37351,37351,37351,37351,düşük
37352,37352,37352,37352,düşük
37353,37353,37353,37353,yüksek
37354,37354,37354,37354,orta
37355,37355,37355,37355,yüksek
37356,37356,37356,37356,orta
37357,37357,37357,37357,yüksek
37358,37358,37358,37358,düşük
37359,37359,37359,37359,orta
37360,37360,37360,37360,orta
37361,37361,37361,37361,yüksek
37362,37362,37362,37362,düşük
37363,37363,37363,37363,düşük
37364,37364,37364,37364,düşük
37365,37365,37365,37365,orta
37366,37366,37366,37366,orta
37367,37367,37367,37367,yüksek
37368,37368,37368,37368,orta
37369,37369,37369,37369,orta
37370,37370,37370,37370,orta
37371,37371,37371,37371,orta
37372,37372,37372,37372,orta
37373,37373,37373,37373,düşük
37374,37374,37374,37374,orta
37375,37375,37375,37375,orta
37376,37376,37376,37376,yüksek
37377,37377,37377,37377,orta
37378,37378,37378,37378,yüksek
37379,37379,37379,37379,orta
37380,37380,37380,37380,yüksek
37381,37381,37381,37381,yüksek
37382,37382,37382,37382,düşük
37383,37383,37383,37383,düşük
37384,37384,37384,37384,orta
37385,37385,37385,37385,düşük
37386,37386,37386,37386,orta
37387,37387,37387,37387,orta
37388,37388,37388,37388,yüksek
37389,37389,37389,37389,düşük
37390,37390,37390,37390,düşük
37391,37391,37391,37391,düşük
37392,37392,37392,37392,orta
37393,37393,37393,37393,düşük
37394,37394,37394,37394,yüksek
37395,37395,37395,37395,düşük
37396,37396,37396,37396,düşük
37397,37397,37397,37397,orta
37398,37398,37398,37398,yüksek
37399,37399,37399,37399,düşük
37400,37400,37400,37400,düşük
37401,37401,37401,37401,düşük
37402,37402,37402,37402,düşük
37403,37403,37403,37403,düşük
37404,37404,37404,37404,orta
37405,37405,37405,37405,orta
37406,37406,37406,37406,yüksek
37407,37407,37407,37407,yüksek
37408,37408,37408,37408,orta
37409,37409,37409,37409,orta
37410,37410,37410,37410,düşük
37411,37411,37411,37411,düşük
37412,37412,37412,37412,orta
37413,37413,37413,37413,yüksek
37414,37414,37414,37414,orta
37415,37415,37415,37415,düşük
